    ___________________________________________________________________________________________________


                                      Results of running IDEG6

    ___________________________________________________________________________________________________

     n° of GENES:			658
     n° of TISSUES/LIBRARIES:	5

     The following statistical tests were applyed:

     Pairwise Audic & Claverie test     Selected significance threshold:  7.598784e&#45;06 (Bonferroni corr.) 
     Pairwise Fisher Exact test         Selected significance threshold:  7.598784e&#45;06 (Bonferroni corr.) 
     Pairwise Chi sq. test              Selected significance threshold:  7.598784e&#45;06 (Bonferroni corr.) 
     Greller & Tobin test               Selected significance threshold:  7.598784e&#45;05 (Bonferroni corr.) 
     Stekel & Falciani R test           Selected significance threshold:  7.598784e&#45;05 (Bonferroni corr.) 
     Multiple Chi sq. test              Selected significance threshold:  7.598784e&#45;05 (Bonferroni corr.) 
    ___________________________________________________________________________________________________


UNIQID	 Description                                      	Lib1	Lib2	Lib3	Lib4	Lib5	normLib1	normLib2	normLib3	normLib4	normLib5	AC.1-2	AC.1-3	AC.1-4	AC.1-5	AC.2-3	AC.2-4	AC.2-5	AC.3-4	AC.3-5	AC.4-5	Fisher.1-2	Fisher.1-3	Fisher.1-4	Fisher.1-5	Fisher.2-3	Fisher.2-4	Fisher.2-5	Fisher.3-4	Fisher.3-5	Fisher.4-5	Chi2x2.1-2	Chi2x2.1-3	Chi2x2.1-4	Chi2x2.1-5	Chi2x2.2-3	Chi2x2.2-4	Chi2x2.2-5	Chi2x2.3-4	Chi2x2.3-5	Chi2x2.4-5	GT	R	Chi	
Contig5678	 NA                                               	5	13	13	21	2	14.2	3.8	6.1	9.4	1.9	0.001628	0.009740	0.019281	0.003041	0.046461	0.002944	0.136698	0.032381	0.042096	0.005691	0.022013	0.164509	0.387676	0.013445	0.231850	0.012894	0.544065	0.235445	0.166935	0.013882	0.007459	0.100714	0.400907	0.004910	0.223460	0.008588	0.354098	0.226085	0.105404	0.017443	0.207472	0.009082	0.007269	
Contig5679	 NA                                               	14	27	5	4	1	39.7	7.9	2.4	1.8	0.10	0.000001	0.000000	0.000000	0.000000	0.002163	0.000548	0.003670	0.115927	0.179268	0.234939	0.000012	0.000000	0.000000	0.000000	0.009678	0.001560	0.011783	0.747811	0.670805	1.000000	0.000000	0.000000	0.000000	0.000000	0.008076	0.002273	0.012940	0.676602	0.395188	0.572001	0.247980	0.000000	0.000000	
Contig5680	 NA                                               	4	39	10	42	4	11.3	11.5	4.7	18.7	3.8	0.019252	0.012662	0.016388	0.022433	0.002202	0.004687	0.008440	0.000004	0.145076	0.000121	1.000000	0.127283	0.515307	0.117250	0.011636	0.030406	0.029303	0.000018	1.000000	0.000365	0.984583	0.125418	0.332394	0.107017	0.009610	0.025521	0.028276	0.000022	0.725354	0.000771	0.154961	0.000027	0.000046	
Contig5681	 NA                                               	1	57	4	79	1	2.8	16.7	1.9	35.2	0.10	0.001854	0.054928	0.000014	0.095319	0.000000	0.000004	0.000002	0.000000	0.222920	0.000000	0.040840	0.536572	0.000218	0.441265	0.000000	0.000021	0.000006	0.000000	1.000000	0.000000	0.045205	0.713334	0.001257	0.420416	0.000000	0.000012	0.000092	0.000000	0.536834	0.000000	0.169174	0.000000	0.000000	
Contig5683	 NA                                               	0	25	18	13	2	0	7.3	8.5	5.8	1.9	0.007984	0.008946	0.020352	0.141087	0.067772	0.063873	0.018438	0.040128	0.010296	0.050256	0.164223	0.096212	0.238246	1.000000	0.640949	0.513183	0.065467	0.369219	0.030787	0.167765	0.107408	0.083524	0.152674	0.411071	0.639850	0.487654	0.048819	0.291928	0.028742	0.125112	0.169583	0.027189	0.104667	
Contig5684	 NA                                               	1	41	0	7	1	2.8	12.0	0	3.1	0.10	0.006501	0.020324	0.053142	0.095319	0.000000	0.000067	0.000130	0.004603	0.221049	0.119426	0.179349	0.142563	1.000000	0.441265	0.000000	0.000291	0.000346	0.015872	0.329849	0.449273	0.119263	0.014187	0.928394	0.420416	0.000000	0.000370	0.001253	0.010075	0.154042	0.241782	0.470004	0.000000	0.000000	
Contig5686	 NA                                               	2	76	14	60	4	5.7	22.3	6.6	26.7	3.8	0.001385	0.040368	0.000742	0.075394	0.000001	0.024068	0.000005	0.000000	0.089449	0.000000	0.032007	1.000000	0.014119	0.646399	0.000003	0.293883	0.000015	0.000000	0.454225	0.000001	0.038591	0.840701	0.017123	0.648519	0.000008	0.293770	0.000095	0.000000	0.331308	0.000011	0.158524	0.000000	0.000000	
Contig5687	 NA                                               	1	24	7	11	3	2.8	7.0	3.3	4.9	2.9	0.020679	0.055401	0.044444	0.106518	0.017805	0.051753	0.047126	0.065506	0.175190	0.118860	0.726062	1.000000	1.000000	1.000000	0.094822	0.388652	0.172352	0.483693	1.000000	0.569295	0.355482	0.886999	0.595151	0.990798	0.070204	0.316089	0.129530	0.409304	0.840860	0.406032	0.275978	0.243844	0.253327	
Contig5688	 NA                                               	8	50	26	35	6	22.7	14.7	12.3	15.6	5.7	0.007853	0.008097	0.013802	0.002186	0.044516	0.050889	0.006450	0.032222	0.023647	0.004885	0.255238	0.136732	0.368667	0.010943	0.481175	0.824682	0.025881	0.371759	0.093055	0.018061	0.249706	0.121717	0.336705	0.005995	0.453268	0.783281	0.024193	0.349381	0.086606	0.018395	0.177797	0.059589	0.087911	
Contig5689	 NA                                               	2	22	8	15	11	5.7	6.5	3.8	6.7	10.5	0.026105	0.038093	0.038162	0.051121	0.040085	0.079542	0.049057	0.034223	0.010362	0.056691	1.000000	0.642826	1.000000	0.537273	0.259361	1.000000	0.215257	0.213995	0.027330	0.291692	0.859318	0.603336	0.826240	0.412693	0.186556	0.918511	0.181201	0.184550	0.020881	0.248034	0.183924	0.278740	0.267886	
Contig569	 NA                                               	0	3	18	2	20	0	0.9	8.5	0.9	19.1	0.069845	0.008946	0.101465	0.000749	0.000006	0.208318	0.000000	0.000056	0.003887	0.000000	1.000000	0.096212	1.000000	0.003973	0.000011	1.000000	0.000000	0.000160	0.014541	0.000000	0.577157	0.083524	0.574912	0.009293	0.000008	0.989711	0.000000	0.000212	0.009952	0.000000	0.155470	0.000000	0.000000	
Contig5690	 NA                                               	1	53	74	127	5	2.8	15.6	34.9	56.6	4.8	0.002561	0.000017	0.000000	0.089276	0.000002	0.000000	0.001738	0.000097	0.000000	0.000000	0.059265	0.000203	0.000000	1.000000	0.000006	0.000000	0.005001	0.000851	0.000000	0.000000	0.057414	0.001347	0.000022	0.628334	0.000004	0.000000	0.007575	0.000801	0.000000	0.000000	0.220442	0.000000	0.000000	
Contig5691	 NA                                               	4	37	8	11	4	11.3	10.9	3.8	4.9	3.8	0.019241	0.008516	0.012685	0.022433	0.001032	0.003891	0.011825	0.075622	0.159742	0.141584	0.791712	0.079152	0.136067	0.117250	0.005131	0.017834	0.041163	0.649988	1.000000	0.787445	0.935596	0.058676	0.139254	0.107017	0.004448	0.017318	0.038155	0.570597	0.979513	0.671405	0.371934	0.006691	0.006291	
Contig5694	 NA                                               	1	20	17	1	0	2.8	5.9	8.0	0.4	0	0.025768	0.026775	0.031912	0.063759	0.051999	0.000202	0.003632	0.000021	0.000743	0.465602	0.715543	0.499054	0.253311	0.252505	0.398328	0.000498	0.007043	0.000052	0.001409	1.000000	0.467177	0.290878	0.132894	0.085320	0.344573	0.001059	0.013238	0.000100	0.003811	0.495048	0.156730	0.000007	0.000263	
Contig5696	 NA                                               	2	35	8	11	2	5.7	10.3	3.8	4.9	1.9	0.017486	0.038093	0.039255	0.053973	0.001829	0.006322	0.002410	0.075622	0.133474	0.080183	0.576395	0.642826	0.693805	0.265938	0.007191	0.033855	0.005982	0.649988	0.513340	0.248876	0.405952	0.603336	0.850071	0.254489	0.007609	0.028410	0.009485	0.570597	0.382391	0.204503	0.357422	0.004972	0.005698	
Contig5697	 NA                                               	0	17	12	15	5	0	4.10	5.7	6.7	4.8	0.017568	0.022513	0.015196	0.058927	0.086993	0.060365	0.152066	0.067731	0.132853	0.110740	0.397104	0.236999	0.247828	0.339449	0.848897	0.470646	1.000000	0.704022	1.000000	0.635166	0.184356	0.157698	0.124468	0.193652	0.740705	0.407861	0.934272	0.665079	0.753952	0.515672	0.155906	0.324060	0.588349	
Contig5698	 NA                                               	1	20	1	17	0	2.8	5.9	0.5	7.6	0	0.025768	0.034853	0.027754	0.063759	0.000308	0.058649	0.003632	0.000052	0.449103	0.001028	0.715543	0.264806	0.497866	0.252505	0.001024	0.502125	0.007043	0.000158	1.000000	0.002665	0.467177	0.148215	0.319770	0.085320	0.001528	0.438643	0.013238	0.000257	0.482940	0.004895	0.156730	0.000017	0.000578	
Contig5699	 NA                                               	2	31	34	49	4	5.7	9.1	16.0	21.8	3.8	0.020564	0.009778	0.002495	0.075394	0.004609	0.000030	0.030438	0.016239	0.000720	0.000015	0.765389	0.157422	0.040150	0.646399	0.029199	0.000129	0.110335	0.187146	0.002739	0.000042	0.512025	0.135115	0.043732	0.648519	0.020982	0.000082	0.092604	0.163150	0.003215	0.000151	0.179038	0.000011	0.000020	
Contig57	 NA                                               	4	28	13	66	12	11.3	8.2	6.1	29.4	11.5	0.016592	0.018977	0.002766	0.056849	0.055035	0.000000	0.066769	0.000000	0.031785	0.000346	0.537502	0.289101	0.054203	1.000000	0.424987	0.000000	0.350416	0.000000	0.135231	0.001395	0.545985	0.273978	0.054205	0.981589	0.378659	0.000000	0.329790	0.000000	0.110166	0.001864	0.293654	0.000000	0.000000	
Contig5700	 NA                                               	3	30	6	12	5	8.5	8.8	2.8	5.3	4.8	0.022016	0.013789	0.026888	0.053126	0.001878	0.026144	0.057883	0.040402	0.109503	0.139120	1.000000	0.125293	0.445751	0.425091	0.005988	0.157299	0.235573	0.241080	0.521914	1.000000	0.953284	0.101584	0.468538	0.425035	0.007338	0.139719	0.199549	0.194699	0.378969	0.834872	0.308029	0.058555	0.070318	
Contig5701	 NA                                               	0	22	6	9	1	0	6.5	2.8	4.0	0.10	0.010731	0.056653	0.036502	0.188746	0.017506	0.043622	0.011485	0.080247	0.140160	0.069506	0.260094	1.000000	0.619770	1.000000	0.079527	0.272221	0.026247	0.609305	0.437781	0.185292	0.130989	0.317834	0.234099	0.561087	0.064879	0.223904	0.030418	0.504717	0.292622	0.139252	0.299800	0.022140	0.053354	
Contig5703	 NA                                               	62	178	404	283	122	175.7	52.3	190.4	126.1	116.8	0.000000	0.006497	0.000563	0.000601	0.000000	0.000000	0.000000	0.000000	0.000000	0.022849	0.000000	0.592866	0.021456	0.010186	0.000000	0.000000	0.000000	0.000000	0.000001	0.519329	0.000000	0.553095	0.016783	0.007946	0.000000	0.000000	0.000000	0.000000	0.000001	0.475244	0.178072	0.000000	0.000000	
Contig5705	 NA                                               	1	42	12	32	7	2.8	12.3	5.7	14.3	6.7	0.006031	0.041724	0.005690	0.066510	0.003167	0.046490	0.034048	0.001000	0.117700	0.016706	0.182541	1.000000	0.078108	0.688491	0.016553	0.553513	0.175480	0.005964	0.807805	0.083587	0.112108	0.498347	0.076537	0.406345	0.014511	0.535131	0.128986	0.004613	0.720555	0.063683	0.159322	0.007776	0.013857	
Contig5707	 NA                                               	3	9	8	13	4	8.5	2.6	3.8	5.8	3.8	0.007037	0.019913	0.028596	0.044420	0.090380	0.019294	0.149525	0.053775	0.159742	0.114941	0.095685	0.198930	0.470026	0.379102	0.464962	0.080263	0.518567	0.387101	1.000000	0.606197	0.063667	0.216815	0.546717	0.283498	0.462392	0.063253	0.534697	0.335023	0.979513	0.465669	0.182296	0.313110	0.272175	
Contig5708	 NA                                               	0	39	36	20	1	0	11.5	16.10	8.9	0.10	0.002008	0.000561	0.007321	0.188746	0.013570	0.043011	0.000212	0.003320	0.000005	0.002179	0.047620	0.007016	0.098443	1.000000	0.096273	0.425001	0.000531	0.022365	0.000011	0.004584	0.044303	0.014352	0.076043	0.561087	0.086869	0.360711	0.001742	0.018826	0.000089	0.007842	0.154913	0.000004	0.000189	
Contig5710	 NA                                               	7	35	5	15	8	19.8	10.3	2.4	6.7	7.7	0.005166	0.000063	0.002217	0.010365	0.000147	0.026542	0.087763	0.009423	0.016336	0.112248	0.110183	0.000487	0.022542	0.072001	0.000482	0.193184	0.589122	0.042895	0.038008	0.823255	0.105628	0.000013	0.012549	0.056106	0.000756	0.160039	0.451157	0.034618	0.028512	0.755830	0.294494	0.000986	0.001221	
Contig5714	 NA                                               	1	18	9	2	5	2.8	5.3	4.2	0.9	4.8	0.028395	0.050914	0.041363	0.089276	0.085539	0.001997	0.148698	0.010695	0.142813	0.021577	1.000000	1.000000	0.354783	1.000000	0.694207	0.005354	1.000000	0.034035	0.783479	0.036838	0.537471	0.700203	0.318241	0.628334	0.588809	0.006596	0.844478	0.027517	0.828003	0.024178	0.256702	0.050373	0.115992	
Contig5715	 NA                                               	1	54	60	24	0	2.8	15.9	28.3	10.7	0	0.002363	0.000122	0.013867	0.063759	0.000404	0.015277	0.000000	0.000006	0.000000	0.000071	0.060048	0.001511	0.241586	0.252505	0.002637	0.131686	0.000001	0.000026	0.000000	0.000201	0.054073	0.004773	0.161579	0.085320	0.001751	0.106036	0.000047	0.000028	0.000000	0.000827	0.155470	0.000000	0.000000	
Contig5718	 NA                                               	1	160	28	49	3	2.8	46.10	13.2	21.8	2.9	0.000000	0.007945	0.000720	0.106518	0.000000	0.000000	0.000000	0.004387	0.001468	0.000004	0.000004	0.112438	0.011484	1.000000	0.000000	0.000001	0.000000	0.039311	0.003837	0.000008	0.000132	0.095775	0.016682	0.990798	0.000000	0.000001	0.000000	0.031439	0.005754	0.000056	0.360456	0.000000	0.000000	
Contig5721	 NA                                               	8	664	289	232	13	22.7	195.0	136.2	103.4	12.4	0.000000	0.000000	0.000000	0.019314	0.000000	0.000000	0.000000	0.000125	0.000000	0.000000	0.000000	0.000000	0.000000	0.206660	0.000000	0.000000	0.000000	0.001725	0.000000	0.000000	0.000000	0.000000	0.000003	0.175136	0.000000	0.000000	0.000000	0.001615	0.000000	0.000000	0.286641	0.000000	0.000000	
Contig5722	 NA                                               	14	162	84	155	34	39.7	47.6	39.6	69.1	32.6	0.008297	0.016318	0.001499	0.026307	0.012743	0.000114	0.006416	0.000004	0.033691	0.000005	0.604613	1.000000	0.042414	0.508959	0.188771	0.001006	0.042637	0.000030	0.377632	0.000028	0.513340	0.993336	0.043487	0.531584	0.170023	0.000811	0.042578	0.000030	0.334263	0.000045	0.154218	0.000013	0.000008	
Contig5724	 NA                                               	5	26	15	16	12	14.2	7.6	7.1	7.1	11.5	0.008964	0.012957	0.012380	0.048806	0.076937	0.074184	0.055250	0.069111	0.047719	0.048383	0.207752	0.191533	0.193129	0.779804	0.873497	0.875949	0.250807	1.000000	0.221538	0.224823	0.197981	0.169192	0.171491	0.692724	0.811968	0.829781	0.238163	0.980429	0.205140	0.207217	0.210866	0.511699	0.443562	
Contig5726	 NA                                               	0	46	18	6	1	0	13.5	8.5	2.7	0.10	0.001007	0.008946	0.056572	0.188746	0.015341	0.000004	0.000038	0.002765	0.003121	0.153144	0.019868	0.096212	1.000000	1.000000	0.095795	0.000012	0.000090	0.012765	0.006822	0.443322	0.028928	0.083524	0.331317	0.561087	0.091072	0.000033	0.000551	0.009663	0.010144	0.320497	0.309340	0.000000	0.000003	
Contig5727	 NA                                               	1	2	24	8	1	2.8	0.6	11.3	3.6	0.10	0.021710	0.012671	0.051661	0.095319	0.000000	0.006105	0.315597	0.000753	0.000372	0.091677	0.256039	0.245331	1.000000	0.441265	0.000000	0.018035	0.551826	0.003900	0.000957	0.288245	0.155016	0.142243	0.828259	0.420416	0.000000	0.009227	0.686944	0.002806	0.002045	0.183163	0.344549	0.000000	0.000000	
Contig573	 NA                                               	5	3	11	12	11	14.2	0.9	5.2	5.3	10.5	0.000029	0.006754	0.006752	0.046089	0.001400	0.000926	0.000015	0.079843	0.029107	0.031227	0.000319	0.065930	0.070011	0.569606	0.003793	0.002294	0.000021	1.000000	0.111141	0.116430	0.000000	0.051794	0.056841	0.580473	0.001990	0.001429	0.000001	0.940236	0.089496	0.097912	0.155744	0.000029	0.000035	
Contig5733	 NA                                               	3	23	40	30	0	8.5	6.8	18.9	13.4	0	0.020920	0.010851	0.023265	0.004065	0.000020	0.003082	0.001628	0.016784	0.000000	0.000007	0.731098	0.270581	0.613670	0.016089	0.000073	0.016180	0.004766	0.187692	0.000000	0.000014	0.706883	0.171781	0.450562	0.002879	0.000042	0.011954	0.007891	0.152721	0.000009	0.000185	0.159501	0.000000	0.000002	
Contig5735	 NA                                               	8	124	92	138	24	22.7	36.4	43.4	61.5	22.10	0.005120	0.003239	0.000117	0.040642	0.015239	0.000004	0.006423	0.000837	0.000826	0.000000	0.230999	0.084135	0.002295	1.000000	0.207549	0.000027	0.040793	0.009770	0.004033	0.000001	0.189147	0.072966	0.004137	0.973950	0.203362	0.000017	0.036955	0.008829	0.004776	0.000003	0.155659	0.000000	0.000000	
Contig5736	 NA                                               	1	13	12	31	1	2.8	3.8	5.7	13.8	0.10	0.034253	0.041724	0.006386	0.095319	0.060509	0.000016	0.077651	0.001415	0.023578	0.000050	1.000000	1.000000	0.116199	0.441265	0.410903	0.000042	0.211703	0.008681	0.073169	0.000163	0.773268	0.498347	0.083912	0.420416	0.323122	0.000031	0.149348	0.006584	0.052375	0.000498	0.295328	0.000018	0.000008	
Contig5737	 NA                                               	1	50	8	15	0	2.8	14.7	3.8	6.7	0	0.003251	0.053441	0.033040	0.063759	0.000017	0.001234	0.000001	0.034223	0.027262	0.002209	0.087214	1.000000	0.713154	0.252505	0.000062	0.007230	0.000002	0.213995	0.059263	0.004382	0.068782	0.787220	0.391497	0.085320	0.000116	0.006080	0.000089	0.184550	0.047190	0.008215	0.364359	0.000000	0.000001	
Contig5738	 NA                                               	10	210	36	194	64	28.3	61.7	16.10	86.5	61.3	0.000303	0.007936	0.000004	0.001557	0.000000	0.000079	0.043487	0.000000	0.000000	0.001924	0.010389	0.142033	0.000080	0.021639	0.000000	0.000741	1.000000	0.000000	0.000000	0.015599	0.013512	0.146242	0.000278	0.019797	0.000000	0.000620	0.964178	0.000000	0.000000	0.015939	0.154986	0.000000	0.000000	
Contig5739	 NA                                               	0	28	9	22	1	0	8.2	4.2	9.8	0.10	0.005940	0.035713	0.005467	0.188746	0.017886	0.056406	0.002909	0.006477	0.060262	0.001111	0.105579	0.625091	0.062717	1.000000	0.090980	0.564541	0.007264	0.031321	0.181173	0.002774	0.088403	0.221143	0.062774	0.561087	0.078405	0.535855	0.010925	0.029154	0.122055	0.004724	0.158470	0.000811	0.006887	
Contig574	 NA                                               	0	8	17	23	8	0	2.3	8.0	10.3	7.7	0.042664	0.010434	0.004724	0.024611	0.001183	0.000050	0.010676	0.045650	0.112638	0.084874	1.000000	0.155969	0.063412	0.214653	0.003326	0.000138	0.032534	0.527382	1.000000	0.565603	0.362547	0.092607	0.057087	0.100099	0.002329	0.000087	0.012277	0.439425	0.916551	0.475891	0.163118	0.000266	0.001224	
Contig5740	 NA                                               	0	19	20	28	2	0	5.6	9.4	12.5	1.9	0.014424	0.006577	0.002276	0.141087	0.020696	0.001655	0.054917	0.035450	0.005622	0.000674	0.249800	0.100654	0.026175	1.000000	0.102035	0.006842	0.195492	0.386889	0.020662	0.002461	0.160493	0.068109	0.035773	0.411071	0.097754	0.005382	0.131420	0.335741	0.017100	0.003136	0.171540	0.000401	0.001861	
Contig5742	 NA                                               	0	9	15	14	1	0	2.6	7.1	6.2	0.10	0.038659	0.014192	0.017586	0.188746	0.005976	0.012589	0.161712	0.067526	0.008734	0.015422	1.000000	0.150613	0.240524	1.000000	0.019848	0.052989	0.469740	0.853068	0.029387	0.048221	0.334160	0.114172	0.137765	0.561087	0.015140	0.038122	0.314744	0.736914	0.022899	0.036763	0.154669	0.006061	0.015356	
Contig5745	 NA                                               	0	12	7	12	3	0	3.5	3.3	5.3	2.9	0.028761	0.048576	0.023552	0.105462	0.114104	0.057851	0.181686	0.053304	0.175190	0.101380	0.619060	0.603375	0.389950	0.576689	1.000000	0.305445	1.000000	0.362750	1.000000	0.415013	0.264758	0.280598	0.169436	0.314037	0.889534	0.303167	0.750972	0.304759	0.840860	0.327608	0.153154	0.354619	0.515115	
Contig5750	 NA                                               	3	20	8	14	4	8.5	5.9	3.8	6.2	3.8	0.019153	0.019913	0.030005	0.044420	0.056083	0.081921	0.117161	0.043428	0.159742	0.100839	0.471820	0.198930	0.495876	0.379102	0.334974	0.862455	0.629647	0.290290	1.000000	0.457906	0.547696	0.216815	0.625200	0.283498	0.285192	0.861963	0.431357	0.250438	0.979513	0.384376	0.178200	0.617032	0.625528	
Contig5751	 NA                                               	0	22	6	6	4	0	6.5	2.8	2.7	3.8	0.010731	0.056653	0.056572	0.078832	0.017506	0.013011	0.096537	0.109142	0.150900	0.147253	0.260094	1.000000	1.000000	0.578093	0.079527	0.053508	0.486723	1.000000	0.738544	0.735064	0.130989	0.317834	0.331317	0.245000	0.064879	0.047893	0.330400	0.923088	0.636990	0.575861	0.383269	0.059659	0.093217	
Contig5754	 NA                                               	0	0	0	37	0	0	0	0	16.5	0	.	.	0.000611	.	.	0.000000	.	0.000000	.	0.000000	.	.	0.007147	.	.	0.000000	.	0.000000	.	0.000001	.	.	0.015785	.	.	0.000000	.	0.000000	.	0.000033	.	0.000000	0.000000	
Contig5756	 NA                                               	1	13	11	6	7	2.8	3.8	5.2	2.7	6.7	0.034253	0.044918	0.053811	0.066510	0.075653	0.089133	0.071906	0.039665	0.110926	0.038566	1.000000	1.000000	1.000000	0.688491	0.529922	0.640215	0.287313	0.227612	0.619786	0.131387	0.773268	0.557212	0.957067	0.406345	0.453381	0.468362	0.223735	0.184078	0.594088	0.087189	0.157168	0.477433	0.461824	
Contig5757	 NA                                               	0	43	5	19	8	0	12.6	2.4	8.5	7.7	0.001354	0.066072	0.008473	0.024611	0.000008	0.021913	0.045336	0.001802	0.016336	0.110180	0.031125	1.000000	0.097448	0.214653	0.000021	0.154831	0.246355	0.007085	0.038008	1.000000	0.034691	0.361840	0.083779	0.100099	0.000067	0.144079	0.189287	0.006468	0.028512	0.811554	0.283029	0.000047	0.000501	
Contig5758	 NA                                               	10	308	73	137	38	28.3	90.5	34.4	61.1	36.4	0.000001	0.015990	0.000566	0.027397	0.000000	0.000012	0.000000	0.000008	0.051304	0.000630	0.000026	0.640088	0.015049	0.617534	0.000000	0.000097	0.000000	0.000055	0.762634	0.004230	0.000126	0.564385	0.016048	0.480423	0.000000	0.000111	0.000000	0.000057	0.779126	0.004190	0.282389	0.000000	0.000000	
Contig5761	 NA                                               	0	0	0	35	0	0	0	0	15.6	0	.	.	0.000819	.	.	0.000000	.	0.000000	.	0.000001	.	.	0.011199	.	.	0.000000	.	0.000000	.	0.000003	.	.	0.018894	.	.	0.000000	.	0.000000	.	0.000054	.	0.000000	0.000000	
